annId,animeType,animeJPName,songType,songArtist,songName,animeVintage,annSongId,anilistId,audio,HQ,MQ,songLength
26190,TV,Tate no Yuusha no Nariagari Season 3,Opening 1,MADKID,SIN,Fall 2023,41330,111322,d3sigz.mp3,u9qumf.webm,,87.643
22586,TV,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu You na Monogatari,Opening 1,Haruka Yamazaki,Tatoeba Sore wa Yuuki no Mahou,Winter 2021,31743,112649,uc02lm.mp3,wt4itl.webm,,89.376
22586,TV,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu You na Monogatari,Ending 1,Luce Twinkle Wink☆,I'mpossible?,Winter 2021,31744,112649,htz1aa.mp3,xta53c.webm,,86.496
10557,TV,Tayutama: Kiss on My Deity,Ending 1,Ui Miyazaki,Kizuna no Uta,Spring 2009,10074,5734,irw1ys.mp3,gpljcd.webm,,91.592
10557,TV,Tayutama: Kiss on My Deity,Opening 1,Kicco,The fine every day,Spring 2009,10072,5734,ahdwi0.mp3,ut5lz5.webm,,89.544
26286,TV,"Tearmoon Teikoku Monogatari: Dantoudai kara Hajimaru, Hime no Tensei Gyakuten Story",Opening 1,Sumire Uesaka,Happy End Princess,Fall 2023,40771,154384,quc9rv.mp3,3yjnwz.webm,,88.752
26286,TV,"Tearmoon Teikoku Monogatari: Dantoudai kara Hajimaru, Hime no Tensei Gyakuten Story",Ending 1,KanoeRana,Queen of the Night,Fall 2023,41112,154384,7zwqye.mp3,qp06ad.webm,,87.696
9035,TV,Tears to Tiara,Ending 1,Aira Yuuki,"Blue sky, True sky",Spring 2009,9321,3594,6jip2m.mp3,3kz0du.webm,x4ofbr.webm,89.544
9035,TV,Tears to Tiara,Opening 1,Suara,Free and Dream,Spring 2009,9320,3594,aq2ve7.mp3,e6m1nj.webm,ylueti.webm,88.776
9035,TV,Tears to Tiara,Ending 3,Suara,memory,Spring 2009,9323,3594,ryir0v.mp3,i54k1f.webm,vza135.webm,237.984
9035,TV,Tears to Tiara,Ending 2,Aira Yuuki,Weeping alone,Spring 2009,9322,3594,z2k3g0.mp3,vs13j2.webm,nvjxnv.webm,88.776
24952,TV,Technoroid Overmind,Ending 1,"KNoCC, STAND-ALONE",Invisible -one heart-,Winter 2023,38807,141062,wptrap.mp3,0qo373.webm,,87.84
24952,TV,Technoroid Overmind,Opening 1,KNoCC,LOVE NO HATE,Winter 2023,38929,141062,9qnpdq.mp3,glpg3u.webm,,89.208
14613,TV,Teekyuu,Opening 1,Kyoko Narumi,Koyoi Festival,Fall 2012,32394,15125,ryz14q.mp3,804znu.webm,,28.992
18687,TV,Teekyuu,Opening 1,Kaori Ishihara,Gluten Elegy,Fall 2016,16194,21896,z0ahd2.mp3,80mchm.webm,,28.992
16926,TV,Teekyuu,Opening 1,Kana Hanazawa,Qunka!,Summer 2015,15180,21136,o2wgah.mp3,wq0h5s.webm,,30.072
10831,TV,Tegami Bachi,Ending 1,HIMEKA,Hatenaki Michi,Fall 2009,10285,6444,u0h6f2.mp3,,jioxgy.webm,88.032
10831,TV,Tegami Bachi,Opening 1,Shikao Suga,Hajimari no Hi,Fall 2009,10283,6444,ymato5.mp3,,q5zjz1.webm,89.544
10831,TV,Tegami Bachi,Opening 2,Seira,Love Letter no Kawari ni Kono Uta o.,Fall 2009,10284,6444,4fri3g.mp3,,qkc9l4.webm,89.548
10831,TV,Tegami Bachi,Ending 2,Angelo,Hikari no Kioku,Fall 2009,10286,6444,7opn02.mp3,,1oh6u4.webm,90.144
11600,TV,Tegami Bachi: Reverse,Ending 1,Piko,Wasurenagusa,Fall 2010,10892,8311,ej2r8c.mp3,,4vpx3w.webm,87.024
11600,TV,Tegami Bachi: Reverse,Opening 1,Stereopony,Chiisana Mahou,Fall 2010,10890,8311,qclv7x.mp3,,czpof7.webm,87.048
11600,TV,Tegami Bachi: Reverse,Ending 2,Yamazaru,Perseus,Fall 2010,10893,8311,pchzgo.mp3,,263w1a.webm,88.032
11600,TV,Tegami Bachi: Reverse,Opening 2,Shikao Suga,Yakusoku,Fall 2010,10891,8311,m1v9fu.mp3,,wrxp1e.webm,89.04
21549,TV,Tejina Senpai,Ending 1,Minori Suzuki,Dame wa Dame,Summer 2019,25125,105074,p5p20j.mp3,5nbhdz.webm,,59.064
21549,TV,Tejina Senpai,Opening 1,i☆Ris,FANTASTIC ILLUSION,Summer 2019,24673,105074,q4jgbs.mp3,m1s7l7.webm,,59.016
26231,ONA,Tekken: Bloodline,Opening 1,Rei Kondoh,Bloodline,Summer 2022,37484,153906,7srv33.mp3,lzj9hr.webm,,58.896
6531,Movie,Tekkonkinkreet,Ending 1,ASIAN KUNG-FU GENERATION,Aru Machi no Gunjou,Fall 2006,7814,2154,5bkboj.mp3,s3cwf9.webm,,245.064
26950,TV,Temple,Opening 1,Aimi,Bonnou☆Paradise,Summer 2023,40043,160447,veknq2.mp3,3yfgof.webm,,87.96
26950,TV,Temple,Ending 3,Madoka Asahina & Sumire Uesaka,Culture Gap Temptation,Summer 2023,40692,160447,g0y001.mp3,44lwbw.webm,,88.968
26950,TV,Temple,Ending 2,"Aimi, Yuu Serizawa, Nanami Yamashita",Itsuka wa Mangetsu no You ni!,Summer 2023,40660,160447,78hhil.mp3,8mrzh4.webm,,88.56
26950,TV,Temple,Ending 1,"Aimi, Yuu Serizawa, Nanami Yamashita, Madoka Asahina, Sumire Uesaka",Oidemase! Mikazuki-dera,Summer 2023,40044,160447,1znl4t.mp3,mg9jpb.webm,,89.304
23475,TV,Tenchi Souzou Design-bu,Ending 1,Paraiso☆Shain Stars,DESIGNED BY HEAVEN!,Winter 2021,31778,117696,rqhk07.mp3,3mo2j5.webm,,88.8
23475,TV,Tenchi Souzou Design-bu,Opening 1,96neko,Give It Up?,Winter 2021,31777,117696,v2oyz8.mp3,b7od2j.webm,,89.664
23475,TV,Tenchi Souzou Design-bu,Ending 2,TECHNOBOYS PULCRAFT GREEN-FUND,DESIGNED BY HEAVEN! TECHNOBOYS PULCRAFT GREEN-FUND Ver.,Winter 2021,32892,117696,wsiy8c.mp3,qxqfli.webm,,88.632
6698,TV,Tengen Toppa Gurren Lagann,Opening 1,Shoko Nakagawa,Sora-iro Days,Spring 2007,7943,2001,lg16op.mp3,11yjkz.webm,k6owgu.webm,88.704
6698,TV,Tengen Toppa Gurren Lagann,Ending 1,HIGH VOLTAGE,UNDERGROUND,Spring 2007,7944,2001,wrb2mc.mp3,1b3zae.webm,lovph5.webm,89.712
6698,TV,Tengen Toppa Gurren Lagann,Ending 2,Shoko Nakagawa,happily ever after,Spring 2007,7945,2001,g0k5j1.mp3,9wif9d.webm,wdftn4.webm,89.472
6698,TV,Tengen Toppa Gurren Lagann,Ending 3,Afromania,Minna no Peace,Spring 2007,7946,2001,cfqp81.mp3,ko6osc.webm,tus2y0.webm,89.04
9601,Movie,Tengen Toppa Gurren Lagann: Gurren-hen,Ending 1,Shoko Nakagawa,Tsuzuku Sekai,Summer 2008,9516,4107,ufey0p.mp3,27q00l.webm,,240.984
10576,Movie,Tengen Toppa Gurren Lagann: Lagann-hen,Ending 1,Shoko Nakagawa,"Namida no Tane, Egao no Hana",Spring 2009,10089,4565,4z0c0b.mp3,252q7j.webm,,286.632
26473,TV,Tengoku Daimakyou,Opening 1,BiSH,innocent arrogance,Spring 2023,39317,155783,utj65x.mp3,8hwhz5.webm,,88.344
26473,TV,Tengoku Daimakyou,Ending 1,ASOBI Doumei,Dare mo Kare mo Doko mo Nani mo Shiranai,Spring 2023,39318,155783,jqsuzr.mp3,slsrg9.webm,,87.072
26473,TV,Tengoku Daimakyou,Ending 2,ASOBI Doumei,Dare mo Kare mo Doko mo Nani mo Shiranai (#08 Special Arrange),Spring 2023,40067,155783,3ttbwq.mp3,x8ah34.webm,,106.416
3541,TV,Tenjou Tenge,Opening 1,m.c.A・T,Bomb A Head! V,Spring 2004,5922,174,mgm6ju.mp3,tn1wok.webm,,88.368
3541,TV,Tenjou Tenge,Ending 1,Aiko Kayo,Aishitene Motto,Spring 2004,5923,174,0aerb1.mp3,,m8boa2.webm,89.112
22137,Movie,Tenki no Ko,Ending 2,RADWIMPS,Ai ni Dekiru Koto wa Mada Aru Kai,Summer 2019,24584,106286,ubhzfp.mp3,6yeoio.webm,,257.712
22137,Movie,Tenki no Ko,Ending 1,RADWIMPS,Daijoubu (Movie edit),Summer 2019,25643,106286,wspvn2.mp3,dbnao5.webm,,245.544
4653,OVA,Tenkuu Danzai Skelter+Heaven,Ending 1,Minori Chihara,Marionette,Fall 2004,6751,3287,n3kj1z.mp3,,248hpz.webm,85.176
4653,OVA,Tenkuu Danzai Skelter+Heaven,Opening 1,Minori Chihara,NAKED HEART,Fall 2004,6750,3287,4jd7yf.mp3,,cmqwt3.webm,102.48
240,TV,Tenkuu no Escaflowne,Ending 1,Hiroki Wada,MYSTIC EYES,Spring 1996,659,182,ghn8c8.mp3,l4kjop.webm,tqg93y.webm,71.112
240,TV,Tenkuu no Escaflowne,Opening 1,Maaya Sakamoto,Yakusoku wa Iranai,Spring 1996,658,182,alpp3r.mp3,o56d6v.webm,u3fmwl.webm,88.824
6730,TV,Tenpou Ibun Ayakashi Ayashi,Opening 2,Captain Straydum,LONE STAR,Fall 2006,7996,1587,pc0gz9.mp3,qhymr1.webm,,97.045
23998,TV,Tensai Ouji no Akaji Kokka Saisei Jutsu,Ending 1,Yoshino Nanjo,Hitori to Kimi to,Winter 2022,35784,129190,p43g28.mp3,rfcbpt.webm,,88.752
23998,TV,Tensai Ouji no Akaji Kokka Saisei Jutsu,Opening 1,Nagi Yanagi×THE SIXTH LIE,LEVEL,Winter 2022,35783,129190,tvsyj6.mp3,rrbnie.webm,,87.672
24003,TV,"Tensei Kenja no Isekai Life: Daini no Shokugyou o Ete, Sekai Saikyou ni Narimashita",Ending 1,Surachans△,Gohan da yo! Dadadadan!!,Summer 2022,37010,129192,wdauj0.mp3,0871vc.webm,,90.552
24003,TV,"Tensei Kenja no Isekai Life: Daini no Shokugyou o Ete, Sekai Saikyou ni Narimashita",Opening 1,Non Stop Rabbit,Mujikaku no Tensai,Summer 2022,37011,129192,p9qi4s.mp3,nm3ghy.webm,,87.624
26178,TV,Tensei Kizoku no Isekai Boukenroku: Jichou o Shiranai Kamigami no Shito,Opening 1,Aya Uchida,Preview,Spring 2023,39498,153332,e7puug.mp3,cpe8g3.webm,,89.424
26178,TV,Tensei Kizoku no Isekai Boukenroku: Jichou o Shiranai Kamigami no Shito,Ending 1,Nanaland,Nana-iro no Enogu de,Spring 2023,39499,153332,5k31id.mp3,fslbnl.webm,,89.04
28178,TV,"Tensei Kizoku, Kantei Skill de Nariagaru",Opening 1,TRUE,Blue Days,Spring 2024,42403,164702,camn3k.mp3,nj1ur2.webm,,89.144
28178,TV,"Tensei Kizoku, Kantei Skill de Nariagaru",Ending 1,Kana Hanazawa,Finally,Spring 2024,42834,164702,kxbol1.mp3,zgmzja.webm,,88.727
32835,TV,"Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season",Ending 1,Yuki Tanaka,Familiar,Fall 2024,43875,178434,dq6t6u.mp3,cfj1e0.webm,,89.679
32835,TV,"Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season",Opening 1,PassCode,SKILLAWAKE,Fall 2024,43958,178434,ik34d7.mp3,i6anhb.webm,,89.795
26209,TV,Tensei Oujo to Tensai Reijou no Mahou Kakumei,Opening 1,HaNaTan,Arc-en-ciel,Winter 2023,38497,153629,lgxxur.mp3,0w10e2.webm,,88.824
26209,TV,Tensei Oujo to Tensai Reijou no Mahou Kakumei,Ending 1,Sayaka Senbongi & Manaka Iwami,Only for you,Winter 2023,38498,153629,i759eg.mp3,pm709c.webm,,88.704
26536,TV,"Tensei shitara Dainana Ouji Datta node, Kimamani Majutsu o Kiwamemasu",Opening 1,Kaede Higuchi,Kyunrious,Spring 2024,42373,156415,96p8dx.mp3,3ttqno.webm,,88.602
26536,TV,"Tensei shitara Dainana Ouji Datta node, Kimamani Majutsu o Kiwamemasu",Ending 1,Akane Kumada,Happy no Hiketsu,Spring 2024,42374,156415,t21drb.mp3,64ky39.webm,,89.478
24757,TV,Tensei shitara Ken Deshita,Ending 1,Maon Kurosaki,more<STRONGLY,Fall 2022,37383,139587,ee3z06.mp3,d4x0sd.webm,,99.768
24757,TV,Tensei shitara Ken Deshita,Opening 1,Kishida Kyoudan &THE Akeboshi Rockets,Tensei shitara Ken Deshita,Fall 2022,37382,139587,6dwyuq.mp3,ubn03r.webm,,89.592
20736,TV,Tensei shitara Slime Datta Ken,Ending 1,TRUE,Another colony,Fall 2018,21383,101280,jrq7n2.mp3,0iwvo2.webm,rur45k.webm,89.04
20736,TV,Tensei shitara Slime Datta Ken,Opening 1,Takuma Terashima,Nameless Story,Fall 2018,21042,101280,nd0l6m.mp3,f8ybbl.webm,4ma7hc.webm,89.544
20736,TV,Tensei shitara Slime Datta Ken,Ending 2,Azusa Tadokoro,Little Soldier,Fall 2018,23144,101280,41210c.mp3,mjfng4.webm,3wezd6.webm,89.544
20736,TV,Tensei shitara Slime Datta Ken,Opening 2,Takuma Terashima,Meguru Mono,Fall 2018,23218,101280,ax9tw6.mp3,qtw27u.webm,q34viu.webm,89.544
26553,TV,Tensei shitara Slime Datta Ken,Opening 1,STEREO DIVE FOUNDATION,PEACEKEEPER,Spring 2024,42500,156822,xp08gb.mp3,164as3.webm,,89.561
26553,TV,Tensei shitara Slime Datta Ken,Ending 1,Rin Kurusu,Believer,Spring 2024,42501,156822,t5pnod.mp3,2b9lr5.webm,,89.102
26553,TV,Tensei shitara Slime Datta Ken,Opening 2,Momoiro Clover Z,Renacer Serenade,Spring 2024,43245,156822,v8tdz0.mp3,iqoq8w.webm,,89.596
26553,TV,Tensei shitara Slime Datta Ken,Ending 2,MindaRyn,Miracle soup,Spring 2024,43246,156822,nz6dvm.mp3,q3j4qf.webm,,89.096
24212,TV,Tensei shitara Slime Datta Ken,Opening 1,MindaRyn,Like Flames,Summer 2021,34273,116742,4as3xu.mp3,o7yspi.webm,,88.584
24212,TV,Tensei shitara Slime Datta Ken,Ending 1,Takuma Terashima,Reincarnate,Summer 2021,34274,116742,519p4y.mp3,s4lk7u.webm,,89.28
23358,TV,Tensei shitara Slime Datta Ken,Ending 2,TRUE,Reimei,Winter 2021,33083,108511,47dt21.mp3,252qgv.webm,,95.064
23358,TV,Tensei shitara Slime Datta Ken,Opening 1,TRUE,Storyteller,Winter 2021,32232,108511,6vh34r.mp3,7vuavm.webm,,89.256
23358,TV,Tensei shitara Slime Datta Ken,Ending 1,STEREO DIVE FOUNDATION,STORYSEEKER,Winter 2021,32233,108511,hy35sl.mp3,a160gv.webm,,89.088
27167,ONA,Tensei shitara Slime Datta Ken: Coleus no Yume,Ending 1,Miho Okasaki,Kokoro Travel,Fall 2023,41538,161802,3pmdr8.mp3,bsxbvn.webm,m9qh3x.webm,88.368
27167,ONA,Tensei shitara Slime Datta Ken: Coleus no Yume,Opening 1,Takuma Terashima,Hikari Hanatsu,Fall 2023,41537,161802,t65l8j.mp3,s0x0n3.webm,ace712.webm,89.352
18908,TV,Tenshi no 3P!,Ending 1,Baby's breath,Kusabi,Summer 2017,16354,97683,n038l2.mp3,0opb8n.webm,,90.048
18908,TV,Tenshi no 3P!,Ending 2,"Yuuko Oono, Yurika Endou, Aoi Koga",HOWLING,Summer 2017,19102,97683,7v98k0.mp3,93imof.webm,,95.496
18908,TV,Tenshi no 3P!,Ending 4,"Yuuko Oono, Yurika Endou, Aoi Koga",INNOCENT BLUE,Summer 2017,19104,97683,qd7jyu.mp3,liow7h.webm,,89.136
18908,TV,Tenshi no 3P!,Opening 1,Baby's breath,Habataki no Birthday,Summer 2017,16353,97683,24e6a4.mp3,skjplk.webm,,89.04
18908,TV,Tenshi no 3P!,Ending 3,"Yuuko Oono, Yurika Endou, Aoi Koga",Taisetsu ga Kikoeru,Summer 2017,19103,97683,sxymv2.mp3,y9wbmd.webm,,90
32383,TV,Tensui no Sakuna-hime,Ending 2,"Naomi Oozora, Rika Momokawa, Aoi Koga, Hikari Kubota, Ryota Yano, Souma Maeda",Yanato Taue Uta,Summer 2024,44097,175868,e8ezgc.mp3,0ror86.webm,,94.775
32383,TV,Tensui no Sakuna-hime,Ending 1,Little Glee Monster,ORIGAMI,Summer 2024,43182,175868,0unb5o.mp3,54qsga.webm,,89.346
32383,TV,Tensui no Sakuna-hime,Opening 1,Ikimono-gakari,Harebare!,Summer 2024,43181,175868,rct359.mp3,mr93ku.webm,,89.588
23359,TV,Tensura Nikki: Tensei shitara Slime Datta Ken,Opening 1,Akane Kumada,Brand new diary,Spring 2021,32972,116741,4jhkoi.mp3,1723dn.webm,,89.496
23359,TV,Tensura Nikki: Tensei shitara Slime Datta Ken,Ending 1,"Miho Okasaki, Megumi Toyoguchi, Tomoaki Maeno, Sayaka Senbongi, M・A・O, Chikahiro Kobayashi, Asuna Tomari",Kamona Tempest!,Spring 2021,33430,116741,x6pqvm.mp3,83tebu.webm,,87.672
23359,TV,Tensura Nikki: Tensei shitara Slime Datta Ken,Ending 2,Miho Okasaki,Oyasumi Orange,Spring 2021,33528,116741,it8pcf.mp3,tnhapm.webm,,89.592
25113,TV,Teppen!!!!!!!!!!!!!!!,Opening 1,Teppen All Stars,Teppen Tengoku ~TOP OF THE LAUGH!!!~,Summer 2022,36989,143417,rcdnll.mp3,fperb6.webm,,89.544
25113,TV,Teppen!!!!!!!!!!!!!!!,Ending 1,May'n,Ahatte Teppen,Summer 2022,36990,143417,h05ywk.mp3,q7817v.webm,,88.368
25113,TV,Teppen!!!!!!!!!!!!!!!,Ending 2,Young Waiwai,Hug Your Leg,Summer 2022,37131,143417,5fmpfm.mp3,s49gy3.webm,,85.464
7510,TV,Terra e...,Ending 1,Miliyah Kato,Love is...,Spring 2007,8736,2158,a6j1yp.mp3,1d1bwm.webm,,77.061
7510,TV,Terra e...,Ending 2,CHEMISTRY,This Night,Spring 2007,8737,2158,xtrqmg.mp3,qd1x0t.webm,,85.185
7510,TV,Terra e...,Opening 2,Hitomi Takahashi,JET BOY JET GIRL,Spring 2007,8735,2158,szsqzq.mp3,sloitq.webm,,89.783
7510,TV,Terra e...,Opening 1,UVERworld,endscape,Spring 2007,8734,2158,21ba20.mp3,,od5c67.webm,87.168
16090,TV,Terraformars,Opening 1,TERRASPEX,AMAZING BREAK,Fall 2014,14190,20629,x8cs9n.mp3,xbh0lz.webm,,89.496
17793,TV,Terraformars Revenge,Opening 1,Seikima-II,Kouryou-taru Shinsekai,Spring 2016,15596,21300,tky4fp.mp3,0fzm6k.webm,,88.584
24243,TV,Tesla Note,Ending 1,Yui Ninomiya,Sanbunteki LIFE,Fall 2021,35082,132071,4zn2rt.mp3,5t2gt7.webm,,89.16
24243,TV,Tesla Note,Opening 1,TOKYO MONSTERS,PUPPET'S,Fall 2021,35081,132071,uafj70.mp3,h03gpm.webm,,88.008
105,OVA,Tetsuwan Birdy,Ending 1,Cherry,future shock,Summer 1996,281,566,rb1ueo.mp3,,3p64mh.webm,87.096
105,OVA,Tetsuwan Birdy,Ending 2,The s・h・e,Sayonara kara Hajimeyou,Summer 1996,282,566,0lc7xq.mp3,,peorzd.webm,174.024
9287,TV,Tetsuwan Birdy Decode,Opening 1,Hearts Grow,Sora,Summer 2008,9448,3974,7whe66.mp3,,kyk7yg.webm,88.056
9287,TV,Tetsuwan Birdy Decode,Ending 1,Afromania,Let's go together,Summer 2008,9449,3974,v44vws.mp3,,z7h77z.webm,89.424
13266,OVA,Tetsuwan Birdy Decode: The Cipher,Ending 1,Saeko Chiba,Bye Bye,Summer 2009,11879,6380,pey9gd.mp3,c0s7db.webm,,114.384
10207,TV,Tetsuwan Birdy Decode:02,Ending 1,No Sleeves,Tane,Winter 2009,9841,5074,6mrdim.mp3,,58agy1.webm,88.896
10207,TV,Tetsuwan Birdy Decode:02,Opening 1,NIRGILIS,kiseki,Winter 2009,9840,5074,opolmf.mp3,,p60qil.webm,89.04
2304,TV,Texhnolyze,Opening 1,JUNO REACTOR,GUARDIAN ANGEL(XAVIER'S EDIT),Spring 2003,5084,26,pb7y5l.mp3,,j2mvov.webm,79.344
2304,TV,Texhnolyze,Ending 1,Gackt,Tsuki no Uta,Spring 2003,5085,26,obnepf.mp3,,0eqo0d.webm,104.376
2304,TV,Texhnolyze,Ending 2,Yoko Ishida,Walking through the empty age,Spring 2003,5086,26,zhxb7p.mp3,,efoowi.webm,118.896
28984,TV,The Fable,Ending 2,ALI feat. MaRI,BEYOND,Spring 2024,43318,166910,1sr7ca.mp3,48yonh.webm,,89.935
28984,TV,The Fable,Opening 1,ALI feat. Hannya,Professionalism,Spring 2024,42735,166910,h5uhd1.mp3,5pdy8j.webm,,89.645
28984,TV,The Fable,Opening 2,Umeda Cypher,Switch,Spring 2024,43317,166910,cac8eb.mp3,ck02k4.webm,,89.262
28984,TV,The Fable,Ending 1,Umeda Cypher,Odd Numbers,Spring 2024,42736,166910,b9k650.mp3,t5b6zx.webm,,87.267
25969,Movie,The First Slam Dunk,Ending 1,10-FEET,Dai Zero Kan,Fall 2022,38312,128207,rccrzf.mp3,5iq18e.webm,,342.221
25969,Movie,The First Slam Dunk,Opening 1,The Birthday,LOVE ROCKETS,Fall 2022,42542,128207,khkfo7.mp3,ab56wl.webm,,153.458
23279,TV,The God of High School,Ending 1,CIX,WIN,Summer 2020,30227,116006,evx3jf.mp3,asvakn.webm,,90.048
23279,TV,The God of High School,Opening 1,KSUKE feat. Tyler Carter,Contradiction,Summer 2020,30228,116006,cqyvhq.mp3,y78m04.webm,,90.048
12436,TV,The iDOLM@STER,Ending 10,765PRO&876PRO ALLSTARS,GO MY WAY!!,Summer 2011,11484,11889,s0gvdf.mp3,34zbw0.webm,,92.04
12436,TV,The iDOLM@STER,Ending 1,765PRO ALLSTARS,The world is all one!!,Summer 2011,11475,11889,0corxe.mp3,4sivb8.webm,45ooeu.webm,119.952
12436,TV,The iDOLM@STER,Ending 6,765PRO ALLSTARS,THE IDOLM@STER,Summer 2011,11480,11889,5kwd87.mp3,ad75g2.webm,,96.696
12436,TV,The iDOLM@STER,Ending 22,Eriko Nakamura・Asami Imai・Asami Shimoda・Chiaki Takahashi・Yumi Hara・Manami Numakura,Happy Christmas,Summer 2011,11497,11889,dqf08d.mp3,putk96.webm,ycsf49.webm,108.573
12436,TV,The iDOLM@STER,Ending 21,Juri Takita,Sora,Summer 2011,11496,11889,qy3li3.mp3,s6fhek.webm,,93.312
12436,TV,The iDOLM@STER,Opening 2,765PRO ALLSTARS,CHANGE!!!!,Summer 2011,11474,11889,bws6cs.mp3,tb88g0.webm,algper.webm,89.94
12436,TV,The iDOLM@STER,Ending 20,Asami Imai・Eriko Nakamura・Akiko Hasegawa・Mayako Nigo・Azumi Asakura・Hiromi Hirata・Asami Shimoda・Rie Kugimiya・Chiaki Takahashi・Yumi Hara・Manami Numakura,Yakusoku,Summer 2011,11495,11889,osl1wj.mp3,tqueio.webm,,203.928
12436,TV,The iDOLM@STER,Opening 1,765PRO ALLSTARS,READY!!,Summer 2011,11473,11889,kcburl.mp3,xrck3j.webm,kxo69r.webm,88.842
16946,TV,The iDOLM@STER Cinderella Girls,Opening 2,CINDERELLA PROJECT,Shine!!,Summer 2015,15196,21094,emts9l.mp3,p1ab4q.webm,,88.896
16946,TV,The iDOLM@STER Cinderella Girls,Ending 6,Ayaka Ohashi,S(mile)ING!,Summer 2015,15214,21094,g8t5rr.mp3,w68wbj.webm,,91.8
16946,TV,The iDOLM@STER Cinderella Girls,Opening 1,CINDERELLA PROJECT,Star!!,Summer 2015,15195,21094,abiz87.mp3,wl0smj.webm,,93.528
16098,TV,The iDOLM@STER Cinderella Girls,Opening 1,"Saori Hayami, Haruka Yoshimura, Minami Tsuda, Hitomi Harada, Nao Touyama, Chinatsu Akasaki, Ayana Taketatsu, Yui Makino, Chiyo Ousaki",Onegai! Cinderella,Winter 2015,14219,20693,q9nb5a.mp3,3i77t9.webm,,88.08
16098,TV,The iDOLM@STER Cinderella Girls,Opening 2,CINDERELLA PROJECT,Star!!,Winter 2015,14200,20693,hilpjp.mp3,atp3o3.webm,,89.088
16098,TV,The iDOLM@STER Cinderella Girls,Ending 4,CANDY ISLAND,Happy×2 Days,Winter 2015,14206,20693,tt39o7.mp3,chawj5.webm,,89.04
16098,TV,The iDOLM@STER Cinderella Girls,Ending 5,Dekoration,Let's Go Happy!!,Winter 2015,14208,20693,xgxfdt.mp3,ha1bf6.webm,,87.792
16098,TV,The iDOLM@STER Cinderella Girls,Ending 6,✻,ØωØver!!,Winter 2015,14210,20693,pikx8t.mp3,pyx3yy.webm,,84.744
16098,TV,The iDOLM@STER Cinderella Girls,Ending 3,Rosenburg Engel,-LEGNE- Adanasu Tsurugi Hikari no Shirabe,Winter 2015,14204,20693,jyha55.mp3,s2fq74.webm,,87.048
16098,TV,The iDOLM@STER Cinderella Girls,Ending 7,"Aya Suzaki, Ayaka Fukuhara, Sumire Uesaka, Maaya Uchida, Ruriko Aoki",Nation Blue,Winter 2015,14212,20693,0p1qla.mp3,z1xqs3.webm,,134.04
27803,OVA,The iDOLM@STER Cinderella Girls U149,Ending 2,Maki Hanatani,Omezame Meemee,Fall 2023,41536,166532,jt949r.mp3,f2yg6x.webm,,65.016
27803,OVA,The iDOLM@STER Cinderella Girls U149,Ending 1,Mina Nakazawa,Tokutoku...... Toku......,Fall 2023,41535,166532,zotdyo.mp3,tqg5om.webm,,73.488
25490,TV,The iDOLM@STER Cinderella Girls U149,Ending 4,Haruka Terui,Ai no Sanka,Spring 2023,39899,146975,0sh75i.mp3,1nvah9.webm,,88.296
25490,TV,The iDOLM@STER Cinderella Girls U149,Ending 1,U149,Yorimichi Little Star,Spring 2023,39738,146975,0t6oda.mp3,3kz1xe.webm,,90
25490,TV,The iDOLM@STER Cinderella Girls U149,Ending 6,Makoto Koichi,ACE,Spring 2023,39992,146975,bkzrzp.mp3,6aw8yu.webm,,88.416
25490,TV,The iDOLM@STER Cinderella Girls U149,Ending 3,Tomoyo Kurosawa,Romantic Now,Spring 2023,39868,146975,od3c9k.mp3,9nyhu1.webm,,86.64
25490,TV,The iDOLM@STER Cinderella Girls U149,Ending 2,Misaki Kuno,Minna no Kimochi,Spring 2023,39776,146975,jo25pz.mp3,afhffj.webm,,88.464
25490,TV,The iDOLM@STER Cinderella Girls U149,Ending 7,Yuri Komori,Onegai! Cinderella Koharu Koga Solo Remix,Spring 2023,40040,146975,9evhe7.mp3,evgakg.webm,,85.632
25490,TV,The iDOLM@STER Cinderella Girls U149,Ending 11,Amina Satou,to you for me,Spring 2023,40444,146975,w1pe2d.mp3,kvdp9b.webm,,89.088
25490,TV,The iDOLM@STER Cinderella Girls U149,Ending 5,Hana Tamegai,GEMSTONE,Spring 2023,39957,146975,p6u40v.mp3,p63bwj.webm,,89.04
25490,TV,The iDOLM@STER Cinderella Girls U149,Opening 1,U149,Shine In The Sky☆,Spring 2023,39775,146975,5c64z0.mp3,rmtpy1.webm,,87.216
25490,TV,The iDOLM@STER Cinderella Girls U149,Ending 9,Natsumi Haruse,Himawari Mark o Sagase!,Spring 2023,40265,146975,fetmah.mp3,wy1lx7.webm,,88.752
25490,TV,The iDOLM@STER Cinderella Girls U149,Ending 8,Asaka Imai,Akogare Stitch,Spring 2023,40178,146975,z3v94z.mp3,y74h5e.webm,,88.344
32321,TV,The iDOLM@STER Shiny Colors 2nd Season,Ending 1,Straylight,Wandering Dream Chaser,Fall 2024,44026,175533,73wyas.mp3,crpico.webm,,99.908
